2023-02-09 21:57:20,685 INFO    StreamThr :85474 [internal.py:wandb_internal():87] W&B internal server running at pid: 85474, started at: 2023-02-09 21:57:20.684511
2023-02-09 21:57:20,690 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status
2023-02-09 21:57:20,696 INFO    WriterThread:85474 [datastore.py:open_for_write():85] open: ./wandb/run-20230209_215720-8m7nfes5/run-8m7nfes5.wandb
2023-02-09 21:57:20,705 DEBUG   SenderThread:85474 [sender.py:send():334] send: header
2023-02-09 21:57:20,706 DEBUG   SenderThread:85474 [sender.py:send():334] send: run
2023-02-09 21:57:22,223 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: check_version
2023-02-09 21:57:22,230 INFO    SenderThread:85474 [dir_watcher.py:__init__():216] watching files in: ./wandb/run-20230209_215720-8m7nfes5/files
2023-02-09 21:57:22,230 INFO    SenderThread:85474 [sender.py:_start_run_threads():1065] run started: 8m7nfes5 with start time 1675969040.678476
2023-02-09 21:57:22,231 DEBUG   SenderThread:85474 [sender.py:send_request():361] send_request: summary_record
2023-02-09 21:57:22,231 INFO    SenderThread:85474 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-09 21:57:22,232 DEBUG   SenderThread:85474 [sender.py:send_request():361] send_request: check_version
2023-02-09 21:57:22,585 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: run_start
2023-02-09 21:57:22,603 DEBUG   HandlerThread:85474 [system_info.py:__init__():31] System info init
2023-02-09 21:57:22,604 DEBUG   HandlerThread:85474 [system_info.py:__init__():46] System info init done
2023-02-09 21:57:22,604 INFO    HandlerThread:85474 [system_monitor.py:start():151] Starting system monitor
2023-02-09 21:57:22,605 INFO    SystemMonitor:85474 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-02-09 21:57:22,607 INFO    HandlerThread:85474 [system_monitor.py:probe():172] Collecting system info
2023-02-09 21:57:22,607 INFO    SystemMonitor:85474 [interfaces.py:start():168] Started cpu
2023-02-09 21:57:22,609 INFO    SystemMonitor:85474 [interfaces.py:start():168] Started disk
2023-02-09 21:57:22,611 INFO    SystemMonitor:85474 [interfaces.py:start():168] Started gpu
2023-02-09 21:57:22,614 INFO    SystemMonitor:85474 [interfaces.py:start():168] Started memory
2023-02-09 21:57:22,616 INFO    SystemMonitor:85474 [interfaces.py:start():168] Started network
2023-02-09 21:57:22,706 DEBUG   HandlerThread:85474 [system_info.py:probe():195] Probing system
2023-02-09 21:57:22,720 DEBUG   HandlerThread:85474 [git.py:repo():40] git repository is invalid
2023-02-09 21:57:22,721 DEBUG   HandlerThread:85474 [system_info.py:probe():241] Probing system done
2023-02-09 21:57:22,721 DEBUG   HandlerThread:85474 [system_monitor.py:probe():181] {'os': 'Linux-5.14.0-1054-oem-x86_64-with-glibc2.17', 'python': '3.8.16', 'heartbeatAt': '2023-02-09T18:57:22.706479', 'startedAt': '2023-02-09T18:57:20.652054', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/techtoker/projects/yandex_sdc/shifts-main/sdc/run.py', 'codePath': 'run.py', 'host': 'techtoker', 'username': 'techtoker', 'executable': '/home/techtoker/tools/anaconda3/envs/yandex_sdc/bin/python', 'cpu_count': 10, 'cpu_count_logical': 20, 'cpu_freq': {'current': 3159.0052, 'min': 1200.0, 'max': 4120.0}, 'cpu_freq_per_core': [{'current': 1200.005, 'min': 1200.0, 'max': 4200.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4200.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4200.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4200.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}, {'current': 3300.0, 'min': 1200.0, 'max': 4100.0}], 'disk': {'total': 2014.2841339111328, 'used': 1657.9368782043457}, 'gpu': 'NVIDIA GeForce RTX 2080 Ti', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}, {'name': 'NVIDIA GeForce RTX 2080 Ti', 'memory_total': 11811160064}], 'memory': {'total': 62.546348571777344}}
2023-02-09 21:57:22,722 INFO    HandlerThread:85474 [system_monitor.py:probe():182] Finished collecting system info
2023-02-09 21:57:22,722 INFO    HandlerThread:85474 [system_monitor.py:probe():185] Publishing system info
2023-02-09 21:57:22,722 DEBUG   HandlerThread:85474 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-02-09 21:57:22,729 DEBUG   HandlerThread:85474 [system_info.py:_save_pip():67] Saving pip packages done
2023-02-09 21:57:22,729 DEBUG   HandlerThread:85474 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-02-09 21:57:23,239 INFO    Thread-17 :85474 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20230209_215720-8m7nfes5/files/requirements.txt
2023-02-09 21:57:23,241 INFO    Thread-17 :85474 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20230209_215720-8m7nfes5/files/wandb-summary.json
2023-02-09 21:57:23,241 INFO    Thread-17 :85474 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20230209_215720-8m7nfes5/files/conda-environment.yaml
2023-02-09 21:57:24,231 INFO    Thread-17 :85474 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230209_215720-8m7nfes5/files/conda-environment.yaml
2023-02-09 21:57:24,342 DEBUG   HandlerThread:85474 [system_info.py:_save_conda():86] Saving conda packages done
2023-02-09 21:57:24,368 INFO    HandlerThread:85474 [system_monitor.py:probe():187] Finished publishing system info
2023-02-09 21:57:24,383 DEBUG   SenderThread:85474 [sender.py:send():334] send: files
2023-02-09 21:57:24,383 INFO    SenderThread:85474 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2023-02-09 21:57:24,411 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: stop_status
2023-02-09 21:57:24,414 DEBUG   SenderThread:85474 [sender.py:send_request():361] send_request: stop_status
2023-02-09 21:57:24,727 DEBUG   SenderThread:85474 [sender.py:send():334] send: telemetry
2023-02-09 21:57:24,727 DEBUG   SenderThread:85474 [sender.py:send():334] send: config
2023-02-09 21:57:24,757 DEBUG   SenderThread:85474 [sender.py:send():334] send: telemetry
2023-02-09 21:57:25,232 INFO    Thread-17 :85474 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20230209_215720-8m7nfes5/files/output.log
2023-02-09 21:57:25,258 INFO    Thread-17 :85474 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20230209_215720-8m7nfes5/files/wandb-metadata.json
2023-02-09 21:57:25,267 INFO    Thread-20 :85474 [upload_job.py:push():143] Uploaded file /tmp/tmp_qcy3se8wandb/8ucgy3kn-wandb-metadata.json
2023-02-09 21:57:25,764 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:57:27,234 INFO    Thread-17 :85474 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230209_215720-8m7nfes5/files/output.log
2023-02-09 21:57:29,252 INFO    Thread-17 :85474 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230209_215720-8m7nfes5/files/output.log
2023-02-09 21:57:31,251 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:57:36,253 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:57:39,402 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:57:41,255 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:57:44,403 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:57:46,256 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:57:49,406 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:57:51,263 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:57:52,301 INFO    Thread-17 :85474 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230209_215720-8m7nfes5/files/config.yaml
2023-02-09 21:57:54,407 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:57:56,969 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:57:59,409 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:58:01,971 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:58:04,411 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:58:06,972 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:58:09,413 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:58:11,974 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:58:14,415 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:58:16,975 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:58:19,417 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:58:21,977 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:58:22,618 DEBUG   SystemMonitor:85474 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-02-09 21:58:22,624 DEBUG   SenderThread:85474 [sender.py:send():334] send: stats
2023-02-09 21:58:24,419 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:58:27,628 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:58:29,420 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:58:32,629 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:58:34,422 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:58:37,631 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:58:39,424 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:58:42,632 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:58:44,426 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:58:47,634 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:58:49,427 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:58:52,626 DEBUG   SenderThread:85474 [sender.py:send():334] send: stats
2023-02-09 21:58:53,628 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:58:54,429 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:58:58,630 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:58:59,431 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:59:03,631 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:59:04,433 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:59:08,633 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:59:09,436 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:59:13,634 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:59:14,437 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:59:18,636 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:59:19,439 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:59:22,630 DEBUG   SenderThread:85474 [sender.py:send():334] send: stats
2023-02-09 21:59:24,441 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:59:24,633 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:59:29,442 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:59:29,635 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:59:34,444 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:59:34,636 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:59:39,446 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:59:39,638 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:59:44,448 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:59:44,639 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:59:49,449 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:59:49,641 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:59:52,635 DEBUG   SenderThread:85474 [sender.py:send():334] send: stats
2023-02-09 21:59:54,452 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 21:59:55,637 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 21:59:59,453 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 22:00:00,639 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 22:00:04,455 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: keepalive
2023-02-09 22:00:06,309 DEBUG   HandlerThread:85474 [handler.py:handle_request():144] handle_request: status_report
2023-02-09 22:00:07,447 INFO    Thread-17 :85474 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20230209_215720-8m7nfes5/files/output.log
